Item_Iden,Item_Weig,Item_Fat_,Item_Visib,Item_Type,Item_MRP,Outlet_Ide,Outlet_Est,Outlet_Siz,Lo_Outlet_,Typ_Item_O,Item_Sales
FDA17,8.250617621279044,Regular,0.03685639102800509,Seafood,100.59096849264665,OUT032,2019,Medium,Tier 3,Big Box Store,494.2600904549855
FDN15,15.276211504052137,low fat,0.05234793356343891,Baking Goods,56.65208590639578,OUT042,2010,High,Rural,Hypermarket,305.767659244393
FDA08,14.207105824333008,No Fat,0.10375636615826844,Vegetables,144.9090711012495,OUT005,2017,Small,Tier 3,Grocery Store,127.15667508979857
FDN07,9.607398767666712,LF,0.0551407072282493,Baking Goods,113.97051576177353,OUT051,2015,Medium,Tier 3,Grocery Store,522.7998246958855
DRC11,10.390892136272209,LF,0.14759737966085326,Frozen Foods,245.33655223619735,OUT033,2018,Small,Tier 3,Hypermarket,1067.738016460193
FDA22,11.923502145748785,No Fat,0.7130726039516955,Dairy,116.4133059245903,OUT029,2021,Small,Tier 1, Hypermarket ,1741.4418490756043
FDA03,10.213809598389766,low fat,0.0856456539043222,Drinks,51.89956429420805,OUT058,2020,Very High,Tier 3,Supermarket,1239.2532061654397
FDA24,15.153816508972138, Low Fat ,-0.01776119032372679,Hard Drinks,165.30430312566182,OUT002,2015,Very High,Tier 2,Shopping Complex,1151.917929080651
DRC14,12.867768680499381,LF,0.09216401153662324,Baking Goods,78.67900645433673,OUT040,2012,Very High,Rural, Shopping Complex ,358.2426566994085
FDA11,4.337961899616753,Regular ,0.0465891208851454,Drinks,265.74610795644014,OUT016,2007,Very High,Tier 2,Hypermarket,1304.5548844781551
FDN04,14.885264160083272,No Fat,0.02520829578485716,Dairy,155.8039785058606,OUT044,2013,Medium,Rural,DCO,800.4592768176844
FDX06,16.80282186583657,low fat,0.029366570593767998,Meat,156.36714889956005,OUT056,2008,Very High,Tier 2,DCO,434.96441513166417
FDA01,14.980306311466135,Zero Fat,0.11868880923293422,Baking Goods,113.9824249692854,OUT044,2020,Very High,Tier 2,Supermarket,632.7043978963593
FDA11,8.635804468399686,Regular,0.11704449916789325,Fruits and Veggies,206.59999820223203,OUT025,2020,Small,Rural,Hypermarket,1467.3360751216478
FDN08,7.898134255932694,reg,0.07408337774415875,Canned,123.04143029161241,OUT052,2020,Large,Rural,Hypermarket,1153.9244459985769
DRC02,14.900027438433831,No Fat,0.08626222958077905,Baking Goods,76.5438330715155,OUT028,2018,Medium,Tier 2,Supermarket,229.37647474994327
FDX10,18.499436317829154,No Fat,0.06389142817296428,Baking Goods,139.59156062892595,OUT023,2021,Medium,Tier 2,Shopping Complex,1323.8164166217166
DRC07,12.025253965577924,LF,0.06986847379368603,Dairy,223.71456620671694,OUT059,2014,Medium,Tier 1,DCO,2092.161022126337
FDA06,14.426578082701322,low fat,0.0517665866834949,Soft Drinks,77.71146455685778,OUT058,2012,High,Tier 2 ,Supermarket,203.8946211694409
DRC08,18.596893578575475,Zero Fat,0.0837753833454248,Hard Drinks,116.68545875749643,OUT020,2009,High,Tier 3,Grocery Store,854.4661645533423
FDN02,16.48842106837256,reg,0.22843882488394382,Dairy,222.520250567942,OUT045,2007,Very High,tier-3,Shopping Complex,1380.8047119539283
DRC07,8.557145200282957,Low Fat,0.046329897215354895,Soft Drinks,132.799507052848,OUT037,2005,HIGH,Rural,Supermarket,550.6969304066816
FDN10,10.610120197350103,No Fat,0.10040727980281176,Household,188.1044396367348,OUT040,2016,Small,Rural,DCO,391.6743853064809
FDN16,14.52103810911584,LF,0.08717744758864025,Baking Goods,204.63709002382274,OUT052,2010,High,Tier 3,DCO,636.1607033772799
DRC06,11.855773000466778,low fat,0.10258041554509674,Drinks,105.01336764907163,OUT001,2007,Small,Tier 2,Supermarket,266.58143802528923
FDX15,15.832623704022549,reg,0.03845227215613438,Others,200.22650926526472,OUT012,2016,High,Rural,Grocery Store,301.01824792205093
FDX03,13.035444553391306,NoFat,0.12399966390701742,Fruits and Veggies,155.6019455427763,OUT024,2017,Very High,Tier 2,Grocery Store,959.656091983729
DRC05,14.148252299951503,Regular,0.01759160965321006,Soft Drinks,197.48899550629037,OUT059,2009,,Rural,Supermarket,852.1267114938046
FDX03,14.122387462261823,Low Fat,0.0682816323563462,Baking Goods,181.74746143105864,OUT021,2015,High,Tier 2,Shopping Complex,1238.5559299701956
FDN07,17.189684746182134,LF,0.053853934437718715,Vegetables,172.1858221178551,OUT033,2013,Very High,Tier 1,Grocery Store,832.3780122501602
FDN01,13.524817842352514,Low Fat,0.03203581960431308,Vegetables,143.99288468836824,OUT034,2020,High,Tier 1,Shopping Complex,285.64393534963676
FDN06,11.493167008818931,LF,0.10813392904497018,Snack Foods,104.24221384409819,OUT045,2012,Very High,Tier 2,Shopping Complex,543.9860182542997
FDX16,19.02372664315976,No Fat,0.03604796211720013,Baking Goods,204.51221479684773,OUT019,2012,Medium,Tier 3,Hypermarket,1041.9648625319223
FDX14,13.06936537251462,Low Fat,0.06271097417699675,Others,133.5035670692404,OUT034,2007,Mega,Tier 1,Shopping Complex,959.8320399154579
FDX08,9.15556288719992,LF,0.07300844031659433,Starchy Foods,91.51010765833843,OUT042,2020,HIGH,Rural,DCO,381.30383140521207
FDX16,15.903930813782281,LF,0.183410704888503,Baking Goods,74.11206886120308,OUT034,2012,Very High ,Tier 1,DCO,65.69059407178048
FDX06,11.649605097267358,Low Fat,0.014880016804396906,Baking Goods,144.11424649390963,OUT050,2020,,Tier 1,Shopping Complex,331.7803957310256
FDA16,10.92337464239633,No Fat,0.10496925487763246,Breads,86.75480787680866,OUT047,2018,Small,Rural,Grocery Store,1226.505862201565
FDX08,,low fat,0.04200311599200554,Soft Drinks,153.03849074378465,OUT039,2008,High,Tier 3,DCO,242.60771857755736
FDX01,16.76963546248004,Low Fat,0.1838770808722592,Fruits and Veggies,144.24734415401176,OUT015,2011,High, Tier 1 ,DCO,614.634027676718
FDA22,9.388617655448641,Low Fat,,Baking Goods,167.01874032888134,OUT056,2017,Medium,Tier 1,Grocery Store,
FDA15,6.639215778795358,LF,0.09440908176332774,Baking Goods,25.0,OUT003,2015,Medium, Tier 3 ,Shopping Complex,150.08411953355176
FDX03,10.487565384950077,LF,,Meat,151.04305490847213,OUT029,2019,Very High,Tier 2,Grocery Store,
DRC14,9.853094706061245,LF,0.0406198295941084,Frozen Foods,2.7672214891719906,OUT027,2021,Small,Tier 2,Hypermarket,301.0038454235232
FDA08,9.75247215011268,Regular,0.1089409414974857,Snack Foods,141.58367067395295,OUT033,2006,Large,Tier 2, Supermarket ,1220.380521330011
FDN14,17.617011707985746,reg,0.17158368971544205,Hard Drinks,180.2899998998,OUT007,2018,Small,Tier 3,Grocery Store,489.51281924378907
FDX15,11.541844356383063,low fat,0.04674215033581986,Vegetables,171.48882542918878,OUT013,2006,Small,Rural,Supermarket,1037.389289911293
FDN15,12.48816580959757,LF,0.05969985604961031,Seafood,203.46740260661937,OUT029,2010,Very High,Tier 2,Grocery Store,766.1490333302246
FDX17,9.873887768325815,LF,0.07102011444574895,Seafood,142.79064190905214,OUT030,2008,Very High,Tier 2,DCO,899.4304124122222
DRC04,15.739629870590708,low fat,0.2845175307279002,Soft Drinks,119.5661684087989,OUT019,2021,Mega,Tier 1 ,Supermarket,974.1640814164849
FDN10,11.867966760043238,LF ,0.06680165717228417,Soft Drinks,28.98567215765945,OUT014,2021,Very High,Tier 2,DCO,560.0277770084951
FDA03,14.637717179397015,Low Fat,0.025208401752207225,Dairy,215.81705417024665,OUT021,2018,Small,Tier 2,DCO,1786.9782603439894
FDX14,13.102604971567892,Regular,0.022401452215183176,Snack Foods,177.35162391229085,OUT050,2020,Small,Rural,Supermarket,425.05362349831387
FDX05,15.596248206097332,Regular,0.025196795571592226,Health and Hygiene,152.60452300963425,OUT030,2009,Small,Tier 3,DCO,846.0455690886129
FDA19,11.273664669538485,LF,0.042177697904513305,Hard Drinks,177.30711267193135,OUT024,2010,Small,Rural,Supermarket,646.2466568707518
FDA13,11.17391001584676,low fat,0.1279234966413088,Snack Foods,175.71774639912528,OUT031,2019,Very High,Tier 1,Hypermarket,1022.3462727959928
FDN08,11.885932245426947,Regular,0.13193161072390205,Vegetables,72.87086074784791,OUT039,2010,High,Tier 3,Hypermarket,839.1746368234992
FDA02,6.967112123301029,No Fat,0.08754467967547125,Meat,134.9618638022763,OUT017,2020,Very High,Rural,Grocery Store,1133.0573863024974
DRC02,13.521019838205076,low fat,0.0903982498827417,Baking Goods,141.3318300284775,OUT023,2009,V. High,Tier 1,Supermarket,1226.3551292331804
FDN07,10.728596571634204,LF,0.03808564657625868,Fruits and Veggies,151.51640853748614,OUT050,2017,High,Tier 1,DCO,566.7792754024657
FDX10,18.973634470375824,Low Fat,0.023903769462777762,Hard Drinks,276.441736818858,OUT051,2011,Very High,Tier 3,Grocery Store,998.8333663705698
FDA20,16.079886099185703,low fat,0.05850522802609717,Snack Foods,96.69692755877661,OUT056,2012,Very High,THIRD TIER ,Grocery Store,-61.37695502878432
FDA10,12.383089232255573,reg,0.04330850370984894,Breakfast,109.90828182021889,OUT021,2008,High,Tier 2,Shopping Complex,-0.7157029294876338
FDX14,11.061716237709819,LF,0.061321756210460536,Snack Foods,117.6273286321437,OUT034,2017,Small,Rural,Grocery Store,282.1008672241059
FDN15,8.486601097621907,Low Fat,0.08973598170447557,Baking Goods,154.0723548478809,OUT032,2009,Medium,Tier 1,Shopping Complex,428.85914552481825
FDA09,11.504167034760522,No Fat,0.1326235101565229,Baking Goods,189.07310894940503,OUT052,2020,High,Tier 1,Hyper Mkt,1366.9054800853967
FDX14,4.079337450407651,reg,0.036096284819708266,Seafood,152.94226755959576,OUT044,2020,Medium,Tier 3,Hypermarket,471.0697083456032
FDX01,16.395642402514856,reg,0.15926999863883137,Hard Drinks,56.084259175293354,OUT053,2013,High,Rural,Suprmarket,743.3031222561539
FDX16,13.536490200614496,Low Fat,,Soft Drinks,178.9281099598339,OUT018,2005,Small,Tier 1,Grocery Store,
FDN06,9.041479222810882, Low Fat ,0.041826313543631866,Canned,128.44574308882744,OUT019,2018,,Rural,Shopping Complex,-728.7429579856275
FDA12,11.27282781594311,Regular,0.03633942814078335,Household,101.37165470446661,OUT016,2020,Medium,Tier 2,DCO,585.267028908683
FDX11,20.873826050910097,low fat,0.049375801990001175,Baking Goods,192.46554946589126,OUT040,2012,Small,Tier 1,Hypermarket,1525.8767272797054
FDN01,16.537137977554995,Low Fat,0.09935705511481023,Baking Goods,241.25917685117514,OUT011,2011,Medium,Tier 3,Shopping Complex,1569.2450779289077
FDN14,12.189625534667483,reg,0.10093194509504223,Breads,53.36036292682104,OUT036,2009,Very High,Tier 3,Grocery Store,-208.0297760288393
DRC02,5.850174974750481,No Fat,0.07641101642665532,Frozen Foods,212.66711521889,OUT018,2015,Small,Tier 3,Grocery Store,1063.8739976311572
DRC08,9.951269325673321,Low Fat,0.35,Baking Goods,85.02573640845578,OUT047,2008,Small,Rural,DCO,1756.707168034134
FDX09,14.598606215428047,No Fat,0.07959547593869397,Canned,126.41808288606433,OUT035,2014,SML,Tier 3,DCO,474.68317408689154
FDA11,20.319239178920135,LF,0.23037659407864788,Baking Goods,90.95826623642908,OUT058,2012,Very High,Tier 1,Dist. Center,-37.409167003081166
FDA20,11.067530753584482,No Fat,0.0919267171064066,Health and Hygiene,117.7357424104675,OUT030,2009,High,Rural Area,DCO,-12.528766955321089
FDA04,14.623444761690777,low fat,0.050207815761458253,Canned,50.46211130303233,OUT017,2015,Small,Tier 2,Supermarket,198.45717848983878
DRC08,14.79315748151056,No Fat,0.04330940984513505,Household,147.43340207421238,OUT032,2016,Small,Rural,DCO,380.2409854076825
FDN06,13.777407516989467,Low Fat,0.07844077590206194,Baking Goods,100.14089147358203,OUT019,2007,Small,Tier 2,DCO,-28.40847109509366
DRC11,11.55829797770815,Low Fat,0.07530267447407316,Soft Drinks,125.10855552327237,OUT028,2010,Medium,Tier 2,Hypermarket,302.0395677266697
FDX13,7.207788008571054,No Fat,0.030266211883653544,Breads,158.96460053785057,OUT050,2020,V. High,Tier 1,Hypermarket,642.7836964867454
FDA13,3.5180014601255056,Regular,0.07637552284112037,Baking Goods,207.47081649625898,OUT027,2007,Very High,Tier 3,Hypermarket,78.67799065757401
FDA12,9.393168122589588,reg,0.10296224245853351,Baking Goods,157.96820561949949,OUT051,2018,Small,Tier 2,DCO,611.4240478265743
FDA07,,Low Fat,0.043538019080263744,Baking Goods,171.00242727320892,OUT044,2019,High,Tier 2,Hypermarket,685.5386697723809
FDX10,12.607176202148134,Low Fat,0.1995374068416452,Seafood,129.37871951039122,OUT023,2009,Very High,Tier 1,Hypermarket,751.5220002521172
DRC04,15.579881072224035,No Fat,0.04162826460387346,Soft Drinks,259.0834637334761,OUT007,2006,High,Rural,DCO,993.4071534432835
DRC04,17.19017602897586,No Fat,0.0879132362212284,Drinks,120.29522985435557,OUT055,2013,MEDIUM,Tier 3,Supermarket,239.08562681741796
FDX04,8.69707112334981,No Fat,0.036515844546996544,Baking Goods,260.82685555143433,OUT041,2016,Very High,Rural Area,Hypermarket,2098.5770808630955
FDA13,19.261731534941227,reg,,Dairy,116.17732360005228,OUT015,2021,Very High,Tier 3, DCO ,
FDX13,20.438813693059622,reg,0.04180647827499991,Hard Drinks,169.8472288042206,OUT046,2019,Medium,Rural,DCO,477.618129480631
FDX09,9.811750764677729,Regular,0.12536895627479377,Vegetables,39.06625550531648,OUT021,2016,Small,Rural,Shopping Complex,327.1307373680068
DRC08,7.76128424655971,reg,0.09937795174524015,Snack Foods,92.44487737226396,OUT013,2010,Mega,Tier 3,Shopping Complex,81.83757905431872
FDX01,17.46911381097273,reg,0.0815119994866149,Seafood,137.77145334002597,OUT001,2007,High,Tier 1,Supermarket,643.7184738329007
FDX01,10.037007111480369,No Fat,0.04850942564257308,Household,97.12517545192722,OUT016,2019,Small,Tier 1,Hypermarket,669.3344168565786
FDA21,41.385223586226665,No Fat,,Household,131.63917122151707,OUT015,2013,Small,Tier 1,Hypermarket,
DRC11,9.101308302032738, LF ,0.03937159455588343,Vegetables,52.84329044909842,OUT057,2008,Very High,Tier 1,Grocery Store,534.7863204781465
FDA10,17.286259878336736,No Fat ,0.11737833214796976,Starchy Foods,211.12812494665297,OUT053,2012,Small,Tier 1,Shopping Complex,1071.8815386745127
FDX13,14.212120973567375,No Fat ,0.15203189273985476,Frozen Foods,68.1534909359062,OUT020,2007,Small,Tier 3,DCO,789.9603027031724
FDA10,11.042381796422658,LF,0.10113934360310695,Baking Goods,97.90586615691612,OUT012,2005,Medium,Rural,Grocery Store,93.65642909587325
FDA19,17.99809323166061,Low Fat,0.08685196245337844,Baking Goods,126.32765742411237,OUT005,2005,Very High,Rural,DCO,-104.47620976565304
FDN07,16.812873538006908,No Fat,0.07689092247174727,Baking Goods,258.0920277822087,OUT028,2013,Medium,Tier 2,Supermarket,1721.614566813239
FDA08,13.201608750141464,reg,0.03173096882542617,Health and Hygiene,121.52533565041932,OUT018,2014,High,Tier 1,Supermarket,834.7356269737143
FDN06,12.073495567242972,No Fat,0.05185187953854866,Baking Goods,227.0268420294584,OUT008,2020,Very High,Rural ,Grocery Store,1903.2098313393244
FDA06,12.315420459507873,Regular,0.06318302466048263,Meat,140.4303306444185,OUT019,2016,Small, Tier 1 ,Grocery Store,46.68753610956662
FDA07,8.745357439555699,LF,0.10263512332583749,Snack Foods,45.393959212427234,OUT019,2011,Very High,Tier 3,Hypermarket,340.9839603104594
FDA22,19.755104375881174,Regular,0.08049354409329486,Baking Goods,161.20198215084912,OUT026,2009,High,Zone A,Supermarket,1003.8801446948537
FDN15,3.5,Low Fat,0.035482545752340014,Hard Drinks,136.5178955616565,OUT032,2006,Very High,Tier 1,Grocery Store,1131.9346694239136
FDN16,12.614240553844471,low fat,0.05596499239566094,Health and Hygiene,74.82095970465504,OUT056,2011,High,Tier 1,DCO,849.3484552430484
FDA15,18.470104421494227,Low Fat,0.0945276104364601,Vegetables,,OUT016,2006,Medium,Tier 3,,
DRC07,18.20232629187136,reg,0.1992432603168369,Baking Goods,164.5788209715965,OUT012,2014,Very High,Tier 2,Supermarket,1219.6270763998166
DRC06,78.37787451523435,low fat,0.06901523452220229,Snack Foods,169.6188897129089,OUT036,2007,Small,Tier 3,DCO,518.1205237296175
FDA09,16.25460486047649,No Fat,0.18196053186111544,Baking Goods,136.09000319260852,OUT007,2011,Very High,Tier 2,Shopping Complex,871.0910098933682
FDA09,18.449229887171022,low fat,0.14706640963654155,Vegetables,205.56699586645723,OUT055,2015,Small ,Tier 1,Grocery Store ,1812.3563593623621
FDA16,,No Fat,0.19784288997498617,Snack Foods,143.2594164040327,OUT005,2019,Very High,Tier 3,Grocery Store,673.8851892115547
FDX10,11.994131546714565,reg,0.042930817620096595,Breakfast,216.38989621259262,OUT027,2014,Medium,Tier 2,DCO,1292.9844867766985
FDA03,13.749603327469769,Low Fat,0.048525117962207064,Baking Goods,224.46263583506038,OUT033,2011,Small,Tier 2,Hypermarket,1091.992443247957
DRC11,16.67949225099008,Regular,0.03103022288179279,Breads,148.96777923821804,OUT045,2012,Medium,Rural,Shopping Complex,642.8162982414425
FDA14,10.565487814171469,Regular,0.06316843798510509,Baking Goods,174.756554161863,OUT053,2014,Medium,Tier 3,Grocery Store,1402.9781338732068
FDX07,7.352482956614331,reg,0.02208548319182949,Hard Drinks,144.1533586642041,OUT039,2015,Med,Tier 2,Shopping Complex,1132.3993184526776
FDA06,17.75997013948876,Regular,0.04610390136069431,Dairy,133.79441335527457,OUT017,2011,Small,Tier 2,Grocery Store,729.2816925008783
FDX15,5.243207462416433,LF,0.08487920395081248,Baking Goods,174.89033959909688,OUT004,2021,Very High,Tier 2,Shopping Complex,252.77692654015107
FDN08,10.796596172639608,Regular,0.056359063423666145,Canned,185.0315198745799,OUT025,2013,Medium,Rural,Hypermarket,805.7583557677259
FDN18,10.44055387626354,Regular,0.1534810826973632,Baking Goods,162.77489048704712,OUT023,2013,Small, Rural ,DCO,775.405520884438
FDN01,14.195402947778447,No Fat,0.049461827843442614,Starchy Foods,127.13266416397381,OUT031,2020,Very High,Rural,DCO,1298.0722205500883
FDN12,12.19185553547986,low fat,0.15684237745829355,Baking Goods,217.61519451102984,OUT022,2020,High,Tier_2,GroceryStore,1124.899301860779
DRC04,9.387734021175355,reg,0.019757531044706015,Breads,103.40125376412844,OUT042,2019,Small,Rural,Shopping Complex,959.1927262485956
FDX17,9.711421329130948,low fat ,0.036792433402390974,Frozen Foods,212.25962282015217,OUT035,2021,Small,Tier 1,Hypermarket,1432.746620070558
DRC10,9.396386669787407,NoFat,0.05043611011895077,Frozen Foods,25.0,OUT043,2012,High,Tier 3,Shopping Complex,12.226879550076006
DRC09,14.129193844192807,reg,0.08314085738068869,Soft Drinks,139.95713194997992,OUT045,2011,Very High,Tier 1,Grocery Store,699.9804213572695
DRC01,14.536720523584552,No Fat,0.06881606876219103,Hard Drinks,169.57919454981578,OUT059,2016,Very High,Tier 1,Grocery Store,698.2988344502144
FDN18,11.572880581713072,Regular,0.07843215986190215,Frozen Foods,135.2460804958847,OUT045,2012,Small,Tier 3,DCO,653.2912222806468
FDX12,16.446635247616033,Regular,0.1475585597524241,Seafood,98.37086518734301,OUT028,2011,Very High,Zone A,Hypermarket,-34.15087422330919
FDA21,7.816342032521965,Std Fat,0.15052447991946052,Household,169.48627855255117,OUT027,2007, Small ,Tier 2,DCO,-88.76872422111899
DRC01,19.293093315854478,Low Fat,0.031035061919851916,Baking Goods,182.06096260820067,OUT023,2017,V. High,Tier 2,Grocery Store,759.9442431094492
DRC08,16.067616617026857,reg,0.05892197803387194,Drinks,216.1919062237469,OUT011,2020,Very High,Tier 3,,1356.3943830979922
FDN16,13.824450228619149,Regular,0.12036964179751557,Others,152.58133245502466,OUT054,2005,High,Tier 1,Supermarket,423.8313824352314
FDA23,7.3207508351204575,No Fat,0.09281112659349383,Drinks,54.35386177357786,OUT052,2014, Very High ,Zone C,DCO,558.2498004051102
FDA06,7.960754990944438,No Fat,0.027594030995276967,Breads,82.46410581046406,OUT013,2007,Medium,Tier 1,Supermarket,147.91198855943568
